STATE/UT,Year,Rape,Kidnapping_Abduction,Dowry_Deaths,Domestic_Cruelty,Importation_of_Girls
MAHARASHTRA,2012,21,3,19,40,0
MAHARASHTRA,2012,11,3,2,38,0
MAHARASHTRA,2012,33,23,8,64,0
MAHARASHTRA,2012,43,25,0,166,0
MAHARASHTRA,2012,9,5,0,11,0
MAHARASHTRA,2012,25,21,1,53,0
MAHARASHTRA,2012,67,24,3,151,0
MAHARASHTRA,2012,107,77,4,330,0
MAHARASHTRA,2012,63,37,6,111,0
MAHARASHTRA,2012,40,25,0,59,0
MAHARASHTRA,2012,31,27,6,133,0
MAHARASHTRA,2012,64,60,18,247,0
MAHARASHTRA,2012,1839,1140,329,7415,0
MANIPUR,2012,11,7,0,4,0
MANIPUR,2012,0,1,0,0,0
MANIPUR,2012,1,1,0,1,0
MANIPUR,2012,0,0,0,0,0
MANIPUR,2012,10,36,0,11,0
MANIPUR,2012,18,47,0,9,0
MANIPUR,2012,2,3,0,0,0
MANIPUR,2012,1,1,0,0,0
MANIPUR,2012,20,37,0,17,0
MANIPUR,2012,0,0,0,1,0
MANIPUR,2012,63,133,0,43,0
MEGHALAYA,2012,2,1,0,0,0
MEGHALAYA,2012,6,2,0,1,0
MEGHALAYA,2012,6,7,0,0,0
MEGHALAYA,2012,32,5,0,0,0
MEGHALAYA,2012,58,5,1,13,0
MEGHALAYA,2012,28,0,0,0,0
MEGHALAYA,2012,32,4,0,2,0
MEGHALAYA,2012,164,24,1,16,0
MIZORAM,2012,42,0,0,8,0
MIZORAM,2012,12,1,0,0,0
MIZORAM,2012,9,0,0,0,0
MIZORAM,2012,7,1,0,0,0
MIZORAM,2012,16,0,0,0,0
MIZORAM,2012,10,0,0,0,0
MIZORAM,2012,0,1,0,0,0
MIZORAM,2012,7,0,0,0,0
MIZORAM,2012,103,3,0,8,0
NAGALAND,2012,9,5,0,0,0
NAGALAND,2012,0,0,0,0,0
NAGALAND,2012,1,0,0,0,0
NAGALAND,2012,0,0,0,0,0
NAGALAND,2012,3,0,0,0,0
NAGALAND,2012,3,2,0,0,0
NAGALAND,2012,0,0,0,0,0
NAGALAND,2012,1,0,0,0,0
NAGALAND,2012,1,0,0,0,0
NAGALAND,2012,2,0,0,0,0
NAGALAND,2012,1,3,0,0,0
NAGALAND,2012,21,10,0,0,0
ODISHA,2012,63,55,20,76,0
ODISHA,2012,87,130,43,307,0
ODISHA,2012,35,30,3,96,0
ODISHA,2012,18,17,10,119,0
ODISHA,2012,54,66,20,155,0
ODISHA,2012,51,36,7,40,0
ODISHA,2012,10,8,0,24,0
ODISHA,2012,43,57,27,147,0
ODISHA,2012,56,76,24,91,0
ODISHA,2012,28,43,14,134,0
ODISHA,2012,17,5,2,9,0
ODISHA,2012,29,35,23,33,0
ODISHA,2012,18,9,2,8,0
ODISHA,2012,53,55,32,39,0
ODISHA,2012,43,52,20,123,0
ODISHA,2012,49,56,51,162,0
ODISHA,2012,21,6,2,50,0
ODISHA,2012,65,41,8,96,0
ODISHA,2012,32,27,1,34,0
ODISHA,2012,38,65,48,43,0
ODISHA,2012,102,70,28,181,0
ODISHA,2012,27,46,16,178,0
ODISHA,2012,73,31,21,0,0
ODISHA,2012,17,19,5,14,0
ODISHA,2012,86,67,34,129,0
ODISHA,2012,25,35,16,17,0
ODISHA,2012,42,45,2,43,0
ODISHA,2012,18,17,1,13,0
ODISHA,2012,42,51,26,161,0
ODISHA,2012,41,40,4,29,0
ODISHA,2012,65,22,2,29,0
ODISHA,2012,57,26,0,32,0
ODISHA,2012,12,8,4,10,0
ODISHA,2012,0,0,0,0,0
ODISHA,2012,1,3,1,2,0
ODISHA,2012,40,15,8,14,0
ODISHA,2012,1458,1364,525,2638,0
PUNJAB,2012,18,30,8,49,0
PUNJAB,2012,25,8,2,14,0
PUNJAB,2012,25,20,4,19,0
PUNJAB,2012,44,31,6,55,0
PUNJAB,2012,27,45,5,105,0
PUNJAB,2012,33,29,6,107,0
PUNJAB,2012,69,99,10,135,0
PUNJAB,2012,17,18,2,20,0
PUNJAB,2012,15,7,2,21,0
PUNJAB,2012,32,26,2,36,0
PUNJAB,2012,15,16,4,43,0
PUNJAB,2012,0,0,2,0,0
PUNJAB,2012,14,34,10,45,0
PUNJAB,2012,33,28,8,70,0
PUNJAB,2012,29,33,3,53,0
PUNJAB,2012,16,34,3,46,0
PUNJAB,2012,14,10,0,18,0
PUNJAB,2012,11,21,4,23,0
PUNJAB,2012,22,10,3,23,0
PUNJAB,2012,23,10,3,25,0
PUNJAB,2012,18,28,3,30,0
PUNJAB,2012,13,11,7,25,0
PUNJAB,2012,44,32,4,86,0
PUNJAB,2012,22,18,0,15,0
PUNJAB,2012,34,31,7,40,0
PUNJAB,2012,23,33,7,127,0
PUNJAB,2012,21,13,0,25,0
PUNJAB,2012,23,14,3,38,0
PUNJAB,2012,680,689,118,1293,0
RAJASTHAN,2012,70,76,13,668,0
RAJASTHAN,2012,129,154,47,655,0
RAJASTHAN,2012,56,87,4,237,0
RAJASTHAN,2012,69,84,7,313,0
RAJASTHAN,2012,21,35,20,237,0
RAJASTHAN,2012,108,168,32,567,0
RAJASTHAN,2012,59,70,10,609,0
RAJASTHAN,2012,67,35,16,546,0
RAJASTHAN,2012,43,77,5,304,0
RAJASTHAN,2012,59,81,6,608,0
RAJASTHAN,2012,59,26,8,405,0
RAJASTHAN,2012,14,75,19,181,0
RAJASTHAN,2012,32,60,30,195,0
RAJASTHAN,2012,32,65,5,119,0
RAJASTHAN,2012,4,5,1,0,0
RAJASTHAN,2012,1,0,1,0,0
RAJASTHAN,2012,77,73,21,803,0
RAJASTHAN,2012,92,57,19,515,0
RAJASTHAN,2012,41,55,10,201,0
RAJASTHAN,2012,37,54,13,265,0
RAJASTHAN,2012,39,86,11,281,0
RAJASTHAN,2012,17,21,7,217,0
RAJASTHAN,2012,38,60,0,257,0
RAJASTHAN,2012,12,5,11,22,0
RAJASTHAN,2012,13,39,15,138,0
RAJASTHAN,2012,81,76,5,434,0
RAJASTHAN,2012,45,55,17,347,0
RAJASTHAN,2012,20,13,11,296,0
RAJASTHAN,2012,27,28,16,121,0
RAJASTHAN,2012,20,23,5,5,0
RAJASTHAN,2012,44,77,15,196,0
RAJASTHAN,2012,45,62,5,428,0
RAJASTHAN,2012,42,44,6,200,0
RAJASTHAN,2012,53,106,11,416,0
RAJASTHAN,2012,61,104,9,464,0
RAJASTHAN,2012,137,78,2,276,0
RAJASTHAN,2012,14,53,5,263,0
RAJASTHAN,2012,19,75,6,213,0
RAJASTHAN,2012,55,62,18,322,0
RAJASTHAN,2012,29,64,4,180,0
RAJASTHAN,2012,19,66,3,309,0
RAJASTHAN,2012,149,163,9,499,0
RAJASTHAN,2012,2049,2697,478,13312,0
SIKKIM,2012,13,6,1,2,0
SIKKIM,2012,0,0,0,0,0
SIKKIM,2012,12,3,0,1,0
SIKKIM,2012,9,1,0,1,0
SIKKIM,2012,34,10,1,4,0
TAMIL NADU,2012,11,39,1,13,0
TAMIL NADU,2012,94,65,12,237,0
TAMIL NADU,2012,0,2,0,2,0
TAMIL NADU,2012,9,32,1,48,0
TAMIL NADU,2012,20,12,0,112,0
TAMIL NADU,2012,40,124,8,63,0
TAMIL NADU,2012,25,93,1,66,0
TAMIL NADU,2012,16,97,4,111,0
TAMIL NADU,2012,8,23,1,26,0
TAMIL NADU,2012,19,17,3,17,0
TAMIL NADU,2012,12,33,4,100,0
TAMIL NADU,2012,4,48,1,11,0
TAMIL NADU,2012,14,41,1,33,0
TAMIL NADU,2012,30,75,11,71,0
TAMIL NADU,2012,11,51,3,62,0
TAMIL NADU,2012,10,40,1,10,0
TAMIL NADU,2012,12,44,1,8,0
TAMIL NADU,2012,9,7,1,8,0
TAMIL NADU,2012,3,31,0,6,0
TAMIL NADU,2012,6,28,0,35,0
TAMIL NADU,2012,9,35,3,18,0
TAMIL NADU,2012,36,75,1,35,0
TAMIL NADU,2012,15,18,3,21,0
TAMIL NADU,2012,11,39,3,57,0
TAMIL NADU,2012,14,43,1,28,0
TAMIL NADU,2012,22,40,5,63,0
TAMIL NADU,2012,44,43,3,266,0
TAMIL NADU,2012,3,3,2,25,0
TAMIL NADU,2012,18,12,5,19,0
TAMIL NADU,2012,21,52,1,37,0
TAMIL NADU,2012,11,33,1,16,0
TAMIL NADU,2012,26,35,1,50,0
TAMIL NADU,2012,8,38,7,76,0
TAMIL NADU,2012,0,1,0,1,0
TAMIL NADU,2012,14,23,3,24,0
TAMIL NADU,2012,7,13,3,24,0
TAMIL NADU,2012,24,68,8,61,0
TAMIL NADU,2012,78,188,4,58,0
TAMIL NADU,2012,23,32,2,47,0
TAMIL NADU,2012,737,1693,110,1965,0
TRIPURA,2012,35,8,5,56,0
TRIPURA,2012,26,14,4,157,0
TRIPURA,2012,0,0,0,0,0
TRIPURA,2012,10,3,3,36,0
TRIPURA,2012,29,10,3,101,0
TRIPURA,2012,23,24,3,155,0
TRIPURA,2012,30,16,5,89,0
TRIPURA,2012,26,9,2,92,0
TRIPURA,2012,50,30,12,172,0
TRIPURA,2012,229,114,37,858,0
UTTAR PRADESH,2012,58,255,88,320,0
UTTAR PRADESH,2012,64,263,71,268,0
UTTAR PRADESH,2012,52,202,63,247,0
UTTAR PRADESH,2012,12,61,9,75,0
UTTAR PRADESH,2012,13,87,18,40,0
UTTAR PRADESH,2012,19,101,25,101,0
UTTAR PRADESH,2012,24,101,47,65,0
UTTAR PRADESH,2012,18,74,19,76,0
UTTAR PRADESH,2012,27,111,38,4,0
UTTAR PRADESH,2012,12,79,28,51,0
UTTAR PRADESH,2012,12,53,5,4,0
UTTAR PRADESH,2012,22,48,36,51,0
UTTAR PRADESH,2012,31,120,31,114,0
UTTAR PRADESH,2012,86,249,61,88,0
UTTAR PRADESH,2012,7,55,21,69,0
UTTAR PRADESH,2012,23,91,27,64,0
UTTAR PRADESH,2012,43,148,19,257,0
UTTAR PRADESH,2012,46,164,48,304,0
UTTAR PRADESH,2012,11,32,14,37,0
UTTAR PRADESH,2012,31,27,22,23,0
UTTAR PRADESH,2012,26,92,12,56,0
UTTAR PRADESH,2012,18,67,29,34,0
UTTAR PRADESH,2012,22,99,38,82,0
UTTAR PRADESH,2012,9,64,26,42,0
UTTAR PRADESH,2012,29,133,18,7,0
UTTAR PRADESH,2012,14,94,34,71,0
UTTAR PRADESH,2012,35,106,41,56,0
UTTAR PRADESH,2012,32,149,50,98,0
UTTAR PRADESH,2012,3,7,2,0,0
UTTAR PRADESH,2012,19,115,17,142,0
UTTAR PRADESH,2012,31,220,41,277,0
UTTAR PRADESH,2012,9,53,32,60,0
UTTAR PRADESH,2012,23,103,37,5,0
UTTAR PRADESH,2012,52,207,53,180,0
UTTAR PRADESH,2012,25,40,17,28,0
UTTAR PRADESH,2012,30,133,48,87,0
UTTAR PRADESH,2012,17,71,18,91,0
UTTAR PRADESH,2012,34,58,19,82,0
UTTAR PRADESH,2012,15,57,40,47,0
UTTAR PRADESH,2012,15,111,51,55,0
UTTAR PRADESH,2012,19,63,33,53,0
UTTAR PRADESH,2012,12,75,27,106,0
UTTAR PRADESH,2012,55,281,56,317,0
UTTAR PRADESH,2012,18,56,26,26,0
UTTAR PRADESH,2012,11,49,20,46,0
UTTAR PRADESH,2012,34,169,51,57,0
UTTAR PRADESH,2012,30,94,28,28,0
UTTAR PRADESH,2012,14,22,7,13,0
UTTAR PRADESH,2012,48,304,32,538,0
UTTAR PRADESH,2012,34,95,20,23,0
UTTAR PRADESH,2012,16,43,20,24,0
UTTAR PRADESH,2012,15,117,39,81,0
UTTAR PRADESH,2012,41,124,34,235,0
UTTAR PRADESH,2012,9,81,11,92,0
UTTAR PRADESH,2012,54,231,39,435,0
UTTAR PRADESH,2012,4,6,24,29,0
UTTAR PRADESH,2012,36,140,28,255,0
UTTAR PRADESH,2012,27,177,16,225,0
UTTAR PRADESH,2012,15,51,17,56,0
UTTAR PRADESH,2012,10,62,25,79,0
UTTAR PRADESH,2012,7,62,12,55,0
UTTAR PRADESH,2012,36,109,24,72,0
UTTAR PRADESH,2012,36,91,23,50,0
UTTAR PRADESH,2012,18,74,28,77,0
UTTAR PRADESH,2012,26,95,12,138,0
UTTAR PRADESH,2012,18,91,27,113,0
UTTAR PRADESH,2012,18,49,12,10,0
UTTAR PRADESH,2012,27,120,51,73,0
UTTAR PRADESH,2012,22,40,18,1,0
UTTAR PRADESH,2012,22,47,8,35,0
UTTAR PRADESH,2012,49,224,45,125,0
UTTAR PRADESH,2012,21,28,17,21,0
UTTAR PRADESH,2012,4,18,7,13,0
UTTAR PRADESH,2012,26,63,15,84,0
UTTAR PRADESH,2012,41,174,44,141,0
UTTAR PRADESH,2012,21,85,35,177,0
UTTAR PRADESH,2012,1963,7910,2244,7661,0
UTTARAKHAND,2012,5,0,2,5,0
UTTARAKHAND,2012,8,1,4,2,0
UTTARAKHAND,2012,2,2,1,0,0
UTTARAKHAND,2012,3,0,1,0,0
UTTARAKHAND,2012,30,41,13,111,0
UTTARAKHAND,2012,47,73,10,89,0
UTTARAKHAND,2012,16,29,10,22,0
UTTARAKHAND,2012,2,10,2,2,0
UTTARAKHAND,2012,1,1,2,2,0
UTTARAKHAND,2012,2,3,1,4,0
UTTARAKHAND,2012,1,3,3,0,0
UTTARAKHAND,2012,30,91,22,128,0
UTTARAKHAND,2012,1,2,0,3,0
UTTARAKHAND,2012,148,256,71,368,0
WEST BENGAL,2012,118,338,74,1860,3
WEST BENGAL,2012,244,419,45,1666,0
WEST BENGAL,2012,36,49,15,240,0
WEST BENGAL,2012,35,80,26,221,0
WEST BENGAL,2012,13,0,9,320,0
WEST BENGAL,2012,49,62,23,245,0
WEST BENGAL,2012,36,201,20,989,0
WEST BENGAL,2012,58,65,55,224,0
WEST BENGAL,2012,92,169,25,539,0
WEST BENGAL,2012,66,107,18,342,0
WEST BENGAL,2012,10,39,2,106,0
WEST BENGAL,2012,68,145,32,1195,0
WEST BENGAL,2012,56,120,16,883,0
WEST BENGAL,2012,28,135,15,550,0
WEST BENGAL,2012,2,2,1,1,0
WEST BENGAL,2012,163,279,17,1625,0
WEST BENGAL,2012,21,21,6,47,0
WEST BENGAL,2012,2,4,0,2,0
WEST BENGAL,2012,68,210,19,865,9
WEST BENGAL,2012,158,189,7,660,0
WEST BENGAL,2012,257,464,39,2831,0
WEST BENGAL,2012,174,374,46,1860,0
WEST BENGAL,2012,64,115,26,823,0
WEST BENGAL,2012,65,170,31,572,0
WEST BENGAL,2012,50,34,12,206,0
WEST BENGAL,2012,0,5,1,0,0
WEST BENGAL,2012,0,3,1,0,0
WEST BENGAL,2012,21,111,3,370,0
WEST BENGAL,2012,92,258,9,623,0
WEST BENGAL,2012,2046,4168,593,19865,12
A & N ISLANDS,2012,0,1,0,0,0
A & N ISLANDS,2012,4,0,0,2,0
A & N ISLANDS,2012,8,6,2,3,0
A & N ISLANDS,2012,12,7,2,5,0
CHANDIGARH,2012,27,66,5,73,0
CHANDIGARH,2012,27,66,5,73,0
D & N HAVELI,2012,3,9,0,0,0
D & N HAVELI,2012,3,9,0,0,0
DAMAN & DIU,2012,5,0,0,1,0
DAMAN & DIU,2012,0,0,0,2,0
DAMAN & DIU,2012,5,0,0,3,0
DELHI,2012,0,0,0,178,0
DELHI,2012,31,95,4,57,0
DELHI,2012,1,1,0,0,0
DELHI,2012,706,2160,134,1985,0
DELHI,2012,90,251,7,202,0
DELHI,2012,0,0,0,0,0
DELHI,2012,4,12,1,0,0
DELHI,2012,0,0,0,0,0
DELHI,2012,5,13,0,4,0
DELHI,2012,14,84,6,70,0
DELHI,2012,78,263,25,293,0
DELHI,2012,64,184,12,212,0
DELHI,2012,67,317,15,244,0
DELHI,2012,70,134,17,68,0
DELHI,2012,116,306,11,123,0
DELHI,2012,87,244,18,207,0
DELHI,2012,0,0,0,0,0
DELHI,2012,79,256,18,327,0
LAKSHADWEEP,2012,0,0,0,1,0
LAKSHADWEEP,2012,0,0,0,1,0
PUDUCHERRY,2012,6,2,0,1,0
PUDUCHERRY,2012,7,14,0,5,0
PUDUCHERRY,2012,13,16,0,6,0
ANDHRA PRADESH,2013,61,47,12,464,0
ANDHRA PRADESH,2013,28,84,23,161,0
ANDHRA PRADESH,2013,31,27,13,435,0
ANDHRA PRADESH,2013,19,50,9,207,0
ANDHRA PRADESH,2013,138,129,43,1526,0
ANDHRA PRADESH,2013,74,33,15,483,0
ANDHRA PRADESH,2013,0,0,0,0,0
ANDHRA PRADESH,2013,38,54,16,608,0
ANDHRA PRADESH,2013,28,34,7,326,0
ANDHRA PRADESH,2013,101,52,39,1480,0
ANDHRA PRADESH,2013,57,103,39,670,0
ANDHRA PRADESH,2013,100,104,15,768,0
ANDHRA PRADESH,2013,58,37,14,708,0
ANDHRA PRADESH,2013,26,50,11,203,0
ANDHRA PRADESH,2013,117,63,33,234,0
ANDHRA PRADESH,2013,64,38,25,476,0
ANDHRA PRADESH,2013,77,110,27,327,0
ANDHRA PRADESH,2013,26,81,8,374,0
ANDHRA PRADESH,2013,49,33,17,732,0
ANDHRA PRADESH,2013,39,57,8,484,0
ANDHRA PRADESH,2013,14,4,2,209,0
ANDHRA PRADESH,2013,37,25,14,168,0
ANDHRA PRADESH,2013,0,2,0,0,0
ANDHRA PRADESH,2013,42,23,3,361,0
ANDHRA PRADESH,2013,10,15,7,133,0
ANDHRA PRADESH,2013,48,45,12,1227,0
ANDHRA PRADESH,2013,1,1,2,0,0
ANDHRA PRADESH,2013,32,23,8,210,0
ANDHRA PRADESH,2013,67,50,8,548,0
ANDHRA PRADESH,2013,42,25,10,383,0
ANDHRA PRADESH,2013,52,63,20,129,0
ANDHRA PRADESH,2013,36,47,16,195,0
ANDHRA PRADESH,2013,123,86,16,855,0
ANDHRA PRADESH,2013,1635,1595,492,15084,0
ARUNACHAL PRADESH,2013,0,0,0,0,0
ARUNACHAL PRADESH,2013,5,5,0,1,0
ARUNACHAL PRADESH,2013,0,1,0,0,0
ARUNACHAL PRADESH,2013,0,1,0,0,0
ARUNACHAL PRADESH,2013,2,12,0,0,0
ARUNACHAL PRADESH,2013,2,0,0,0,0
ARUNACHAL PRADESH,2013,10,22,0,2,0
ARUNACHAL PRADESH,2013,1,2,0,0,0
ARUNACHAL PRADESH,2013,18,22,0,20,0
ARUNACHAL PRADESH,2013,3,5,0,1,0
ARUNACHAL PRADESH,2013,10,2,0,1,0
ARUNACHAL PRADESH,2013,0,2,0,0,0
ARUNACHAL PRADESH,2013,7,6,0,3,0
ARUNACHAL PRADESH,2013,5,0,0,0,0
ARUNACHAL PRADESH,2013,10,2,0,0,0
ARUNACHAL PRADESH,2013,2,1,0,1,0
ARUNACHAL PRADESH,2013,0,2,0,0,0
ARUNACHAL PRADESH,2013,0,1,0,0,0
ARUNACHAL PRADESH,2013,75,86,0,29,0
ASSAM,2013,20,46,1,32,0
ASSAM,2013,148,348,18,1016,0
ASSAM,2013,0,0,0,0,0
ASSAM,2013,68,95,9,100,0
ASSAM,2013,0,0,0,0,0
ASSAM,2013,79,221,12,537,0
ASSAM,2013,30,50,1,78,0
ASSAM,2013,92,145,3,378,0
ASSAM,2013,42,70,1,85,0
ASSAM,2013,190,350,9,1080,0
ASSAM,2013,65,108,0,239,0
ASSAM,2013,0,6,0,0,0
ASSAM,2013,73,103,7,326,0
ASSAM,2013,85,181,3,284,0
ASSAM,2013,103,432,15,561,0
ASSAM,2013,60,71,2,169,0
ASSAM,2013,14,9,0,0,0
ASSAM,2013,79,160,0,307,0
ASSAM,2013,66,154,3,305,0
ASSAM,2013,8,43,0,39,0
ASSAM,2013,44,108,9,266,0
ASSAM,2013,32,79,5,134,2
ASSAM,2013,59,123,3,300,0
ASSAM,2013,76,123,8,271,0
ASSAM,2013,5,24,3,0,0
ASSAM,2013,190,438,23,1120,0
ASSAM,2013,44,90,3,178,0
ASSAM,2013,9,3,0,0,0
ASSAM,2013,60,179,5,311,0
ASSAM,2013,99,205,15,300,0
ASSAM,2013,0,0,0,0,0
ASSAM,2013,77,201,7,140,0
ASSAM,2013,20,57,5,80,0
ASSAM,2013,1937,4222,170,8636,2
BIHAR,2013,52,90,12,19,5
BIHAR,2013,6,32,15,30,0
BIHAR,2013,19,52,28,141,0
BIHAR,2013,15,64,14,55,0
BIHAR,2013,33,69,28,69,0
BIHAR,2013,24,125,28,93,0
BIHAR,2013,39,154,26,148,0
BIHAR,2013,16,52,27,49,0
BIHAR,2013,51,123,19,115,0
BIHAR,2013,23,93,38,137,0
BIHAR,2013,16,63,9,78,0
BIHAR,2013,38,196,33,343,0
BIHAR,2013,45,175,37,212,0
BIHAR,2013,11,85,33,143,0
BIHAR,2013,1,0,0,1,0
BIHAR,2013,24,37,19,104,0
BIHAR,2013,14,26,30,57,0
BIHAR,2013,86,148,21,99,0
BIHAR,2013,1,4,0,2,0
BIHAR,2013,8,59,13,25,0
BIHAR,2013,52,90,7,65,0
BIHAR,2013,9,26,11,70,0
BIHAR,2013,14,70,17,64,0
BIHAR,2013,37,141,28,210,0
BIHAR,2013,25,226,65,196,0
BIHAR,2013,7,55,13,66,0
BIHAR,2013,43,295,48,81,2
BIHAR,2013,3,5,0,0,0
BIHAR,2013,11,107,81,174,0
BIHAR,2013,10,26,16,69,0
BIHAR,2013,20,51,23,122,0
BIHAR,2013,76,412,96,459,0
BIHAR,2013,2,11,3,1,0
BIHAR,2013,56,93,21,19,0
BIHAR,2013,60,135,48,97,0
BIHAR,2013,14,64,10,79,0
BIHAR,2013,35,128,32,116,0
BIHAR,2013,16,125,69,116,0
BIHAR,2013,10,34,8,47,0
BIHAR,2013,3,41,7,19,0
BIHAR,2013,26,182,24,140,0
BIHAR,2013,19,190,45,112,0
BIHAR,2013,34,103,19,78,0
BIHAR,2013,24,162,61,213,0
BIHAR,2013,1128,4419,1182,4533,7
CHHATTISGARH,2013,20,20,3,11,0
CHHATTISGARH,2013,55,129,4,31,0
CHHATTISGARH,2013,84,0,8,31,1
CHHATTISGARH,2013,28,27,5,19,0
CHHATTISGARH,2013,96,295,13,130,0
CHHATTISGARH,2013,6,10,0,1,0
CHHATTISGARH,2013,9,6,0,1,0
CHHATTISGARH,2013,30,29,0,14,0
CHHATTISGARH,2013,106,83,9,147,0
CHHATTISGARH,2013,32,23,0,12,0
CHHATTISGARH,2013,2,1,0,1,0
CHHATTISGARH,2013,53,40,2,16,0
CHHATTISGARH,2013,56,158,11,138,0
CHHATTISGARH,2013,88,41,3,25,0
CHHATTISGARH,2013,30,29,3,11,0
CHHATTISGARH,2013,51,39,2,29,0
CHHATTISGARH,2013,19,25,0,6,0
CHHATTISGARH,2013,57,63,4,66,0
CHHATTISGARH,2013,63,64,3,55,0
CHHATTISGARH,2013,49,102,8,48,0
CHHATTISGARH,2013,23,61,4,23,0
CHHATTISGARH,2013,10,3,0,2,0
CHHATTISGARH,2013,90,163,5,53,0
CHHATTISGARH,2013,139,327,11,173,0
CHHATTISGARH,2013,46,72,7,32,0
CHHATTISGARH,2013,71,19,0,35,0
CHHATTISGARH,2013,8,3,1,4,0
CHHATTISGARH,2013,59,49,3,67,0
CHHATTISGARH,2013,1380,1881,109,1181,1
GOA,2013,48,31,0,17,0
GOA,2013,38,39,0,23,0
GOA,2013,86,70,0,40,0
GUJARAT,2013,116,353,20,1756,0
GUJARAT,2013,17,62,0,167,0
GUJARAT,2013,4,5,0,20,0
GUJARAT,2013,11,60,0,157,0
GUJARAT,2013,12,70,1,162,0
GUJARAT,2013,23,41,0,53,0
GUJARAT,2013,17,100,1,220,0
GUJARAT,2013,0,1,0,0,0
GUJARAT,2013,14,75,0,1,0
GUJARAT,2013,22,61,0,200,0
GUJARAT,2013,14,74,0,304,0
GUJARAT,2013,27,46,1,480,0
GUJARAT,2013,29,76,1,461,0
GUJARAT,2013,14,64,0,148,0
GUJARAT,2013,25,41,0,249,0
GUJARAT,2013,28,26,0,200,0
GUJARAT,2013,11,124,0,321,0
GUJARAT,2013,7,21,0,10,0
GUJARAT,2013,9,31,0,88,0
GUJARAT,2013,62,94,0,377,0
GUJARAT,2013,16,96,0,217,0
GUJARAT,2013,19,74,0,174,0
GUJARAT,2013,6,14,0,79,0
GUJARAT,2013,14,47,1,254,0
GUJARAT,2013,30,74,1,404,0
GUJARAT,2013,76,195,2,491,0
GUJARAT,2013,19,27,1,114,0
GUJARAT,2013,18,66,0,133,0
GUJARAT,2013,8,17,0,12,0
GUJARAT,2013,19,68,0,417,0
GUJARAT,2013,25,71,0,110,0
GUJARAT,2013,19,49,0,28,0
GUJARAT,2013,0,5,0,5,0
GUJARAT,2013,1,2,0,0,0
GUJARAT,2013,732,2230,29,7812,0
HARYANA,2013,17,58,3,79,0
HARYANA,2013,24,92,1,170,0
HARYANA,2013,52,118,20,144,0
HARYANA,2013,65,115,22,255,0
HARYANA,2013,30,41,2,193,0
HARYANA,2013,2,7,3,0,0
HARYANA,2013,82,184,18,290,0
HARYANA,2013,61,97,17,319,0
HARYANA,2013,0,0,0,0,0
HARYANA,2013,17,38,22,109,0
HARYANA,2013,38,73,9,121,0
HARYANA,2013,26,72,4,146,0
